ROV_heading,Camera_heading,Difference
-1.0941805189204539,-1.1467440052876159,0.052563486367162016
-1.1319631098975107,-1.1465472353262285,0.014584125428717787
-1.1792458621344055,-1.2230230514456417,0.0437771893112362
-1.2087715276332636,-1.224276303169131,0.015504775535867488
-1.2461805168870268,-1.2509018280267992,0.004721311139772366
-1.2715976569829317,-1.298641061539765,0.027043404556833295
-1.3097366333470104,-1.3157543354214367,0.006017702074426312
-1.3302862765044376,-1.3474014993298356,0.017115222825397902
-1.3639814877708707,-1.3624987913192128,-0.0014826964516578833
-1.3867272447893642,-1.3958760232993481,0.009148778509983968
-1.417453462346122,-1.4594004127174163,0.04194695037129437
-1.4409843107377647,-1.459086991147644,0.01810268040987939
-1.4607362195804152,-1.5103637918515704,0.04962757227115522
-1.4945650423113028,-1.541992453951523,0.04742741164022024
-1.535647400195377,-1.5416271793506027,0.0059797791552256285
-1.5604441939277056,-1.5681177609576527,0.007673567029947037
-1.6084768930578701,-1.6277621819431476,0.019285288885277474
-1.639265237886139,-1.70043065497426,0.061165417088121066
-1.679529708858218,-1.6999339566484335,0.020404247790215546
-1.7065323769230782,-1.7350810184421472,0.028548641519068996
-1.7320321873596611,-1.7994713133810518,0.06743912602139068
-1.7589201759253443,-1.7990652402844434,0.040145064359099036
-1.7815325805470723,-1.8354115511737294,0.05387897062665714
-1.805036354777171,-1.8474691931845344,0.04243283840736334
-1.8516178108490435,-1.8968235536357867,0.045205742786743164
-1.882096351551191,-1.8967411209938758,0.01464476944268478
-1.9052513824378268,-1.9203297337377074,0.015078351299880666
-1.9243048123969697,-1.9464908025730001,0.0221859901760304
-1.9585887902687371,-1.9919784570322552,0.03338966676351807
-1.9851397676198137,-2.002544057856828,0.017404290237014397
-2.025868072867928,-2.05814530364444,0.03227723077651179
-2.053130493617922,-2.080917588849843,0.027787095231921022
-2.0808714527260803,-2.1536244898177523,0.07275303709167202
-2.112623167752887,-2.153714595018032,0.04109142726514525
-2.1301273163644803,-2.176183135021555,0.04605581865707453
-2.1623599248719043,-2.2292266043378577,0.06686667946595337
-2.1786845621625397,-2.247945770696933,0.06926120853439333
-2.2052782677692524,-2.253687720393953,0.048409452624700755
-2.2271036774560526,-2.289278751973983,0.06217507451793036
-2.2582957728078683,-2.289354892053086,0.031059119245217648
-2.2746919696849317,-2.304643086565953,0.029951116881021367
-2.297842896260601,-2.341018388872605,0.04317549261200382
-2.336533117236078,-2.3454565171189823,0.00892339988290436
-2.3571775572958122,-2.38338580617175,0.026208248875937645
-2.3937960022585765,-2.4056773932405067,0.011881390981930195
-2.4163381011791714,-2.4519912490688966,0.03565314788972529
-2.449834719836875,-2.475900397486009,0.026065677649134145
-2.4747716681542937,-2.531754313721677,0.056982645567383194
-2.5039631510357467,-2.5741710553503125,0.0702079043145658
-2.520826629313834,-2.5740604598460397,0.05323383053220576
-2.546166003990331,-2.583706963373395,0.03754095938306401
-2.560181475218967,-2.6130722169263003,0.05289074170733343
-2.5448752432260573,-2.618140965030692,0.07326572180463486
-2.5603577115956524,-2.6228593144956798,0.06250160290002738
-2.582133053367257,-2.6564440466346317,0.07431099326737467
-2.6017023651872595,-2.659564111775098,0.0578617465878386
-2.6253395358920097,-2.6826770420077826,0.05733750611577282
-2.6419195166814964,-2.69985553440956,0.05793601772806367
-2.663968894678212,-2.7143328362623853,0.05036394158417323
-2.678631830350842,-2.758605560371677,0.07997373002083474
-2.699104972967741,-2.758968681491289,0.05986370852354783
-2.7133550795110617,-2.769950611223843,0.05659553171278109
-2.7351316210009227,-2.7897126385074302,0.05458101750650757
-2.7486333130921556,-2.799306613094494,0.05067330000233827
-2.7659583789091107,-2.8300600593772733,0.06410168046816267
-2.7803512105742163,-2.8491223244779413,0.06877111390372503
-2.800646200436467,-2.867219525813452,0.0665733253769849
-2.8149507025452642,-2.8895007714228877,0.0745500688776235
-2.837222189352965,-2.9150834826580847,0.0778612933051197
-2.85118043481026,-2.926827276274547,0.07564684146428702
-2.8674443212276532,-2.9787782064620116,0.11133388523435839
-2.8793308248814844,-2.978356548658511,0.09902572377702645
-2.8927201519599715,-2.9809668379050014,0.08824668594502993
-2.900578935215127,-3.0095556009727527,0.10897666575762566
-2.9122763556213265,-3.014980502691785,0.1027041470704586
-2.9217530586369582,-3.0315873362397308,0.10983427760277253
-2.934590653486965,-3.0402502492597345,0.10565959577276951
-2.9427000070717657,-3.056870011572489,0.11417000450072345
-2.956450150475969,-3.0622125150007147,0.10576236452474586
-2.9642287386896613,-3.079461133663222,0.11523239497356075
-2.9771882508553347,-3.1247235163112053,0.1475352654558706
-2.984489422158565,-3.1246738410902157,0.1401844189316508
-2.9938027933808735,3.118205057280374,-6.112007850661247
-2.999779828396542,3.1183673090962576,-6.1181471374928
-3.008014385294427,3.102652808869232,-6.110667194163659
-3.012788242012587,3.102756533731336,-6.115544775743922
-3.0192474972538497,3.090102683089122,-6.109350180342972
-3.022214683407015,3.072530978586388,-6.094745661993403
-3.0271731806393047,3.0725594656092152,-6.09973264624852
-3.0293335870600706,3.0624214006662953,-6.091754987726366
-3.031633965825607,3.049556420663621,-6.081190386489228
-3.032340046831687,3.06473361591621,-6.097073662747897
-3.0318125577842103,3.069779150655175,-6.101591708439385
-3.0313158224432426,3.0897824344350164,-6.121098256878259
-3.0299528929399324,3.096834446811795,-6.126787339751727
-3.028384060174397,3.1251963121524176,-6.1535803723268145
-3.0254041591440086,3.124983695518528,-6.150387854662537
-3.021701122303939,3.132257047356462,-6.153958169660401
-3.016666573837624,-3.0986240540411667,0.08195748020354277
-3.0117123290162766,-3.0988563997676875,0.08714407075141084
-3.0040189336691823,-3.080456545963326,0.0764376122941437
-2.9977188289000445,-3.064061554653936,0.06634272575389133
-2.9867580878599296,-3.03713583897211,0.05037775111218057
-2.9817036857512047,-3.0204727207576036,0.038769035006398944
-2.964556649831673,-2.9914703536862253,0.026913703854552384
-2.9521003835215285,-2.958754251487884,0.006653867966355698
-2.9329483917900614,-2.91084523851148,-0.022103153278581367
-2.9171820844447316,-2.841529708039684,-0.0756523764050474
-2.892171284126283,-2.8420352267454523,-0.050136057380830934
-2.8730452590095616,-2.761389260374984,-0.11165599863457754
-2.842275965815276,-2.761964087500604,-0.08031187831467212
-2.8187585120585172,-2.708169731725903,-0.11058878033261443
-2.7776381195575977,-2.6925758706913236,-0.085062248866274
-2.7481336698940795,-2.6246892342617243,-0.12344443563235519
-2.7060767092048996,-2.5922644646757793,-0.11381224452912031
-2.6800996863432616,-2.525046622468808,-0.1550530638744534
-2.642560367525501,-2.5020747442289086,-0.14048562329659253
-2.606284450065556,-2.423929447080738,-0.182355002984818
-2.5551145129081103,-2.4237067663216467,-0.1314077465864636
-2.5294921035730544,-2.364707247847719,-0.16478485572533552
-2.4801582642781224,-2.343927983342214,-0.13623028093590817
-2.457016043396597,-2.306135264204999,-0.1508807791915978
-2.4142545607075903,-2.2864447015208476,-0.1278098591867427
-2.388009210692437,-2.255597860639324,-0.132411350053113
-2.3664679575113414,-2.225522239788165,-0.14094571772317632
-2.3300640126849985,-2.1863834883810123,-0.14368052430398626
-2.3090431237705884,-2.1860112602119717,-0.12303186355861673
-2.2826865421659224,-2.168738550264273,-0.11394799190164928
-2.2651018164054593,-2.1681346306015836,-0.09696718580387564
-2.23095914783987,-2.14761664294555,-0.08334250489432016
-2.211553073155956,-2.1391508684377007,-0.07240220471825509
-2.1923333916667014,-2.1201343855448416,-0.07219900612185981
-2.1842482659896296,-2.0937563364208804,-0.09049192956874919
-2.156639914085343,-2.068239466177277,-0.08840044790806623
-2.1394155797390044,-2.0678961361346158,-0.07151944360438867
-2.118001913843148,-2.0559288637092847,-0.062073050133863106
-2.1058135094528336,-2.029783529720974,-0.07602997973185976
-2.084243624071028,-2.029846507336229,-0.05439711673479897
-2.066421123276819,-1.9952259211564256,-0.07119520212039343
-2.042495020840686,-1.9951093365929564,-0.047385684247729376
-2.027869055063397,-1.969597169524156,-0.058271885539240786
-1.9997346871223076,-1.9561660336109223,-0.04356865351138528
-1.983361304219009,-1.9266676603572253,-0.05669364386178377
-1.9631303939444062,-1.8961874721455712,-0.0669429217988351
-1.9533494405851808,-1.8685973692551043,-0.08475207133007645
-1.9254633491540987,-1.867989310827005,-0.057474038327093746
-1.9093975244834267,-1.8558627584156049,-0.053534766067821815
-1.8877218161449216,-1.8276117014782451,-0.060110114666676484
-1.8726178157804898,-1.8182792949082203,-0.054338520872269536
-1.8542162426064261,-1.7773423708012968,-0.07687387180512939
-1.835502030733986,-1.7771326090878334,-0.05836942164615255
-1.8132862161806385,-1.747981517891513,-0.06530469828912544
-1.7946183929402073,-1.7311739898476868,-0.06344440309252053
-1.7796538158704445,-1.7145476423608366,-0.0651061735096079
-1.7557416491822433,-1.694565736755016,-0.06117591242722731
-1.7362238454618548,-1.6659792163250993,-0.07024462913675555
-1.6968920194618502,-1.6559489464612047,-0.04094307300064548
-1.676244363671595,-1.6032442080539768,-0.07300015561761808
-1.6462568625808136,-1.6031567142256729,-0.043100148355140755
-1.6284378360398706,-1.5651227510282406,-0.06331508501162997
-1.6005340685823535,-1.5294583311917336,-0.0710757373906199
-1.5792319565841328,-1.480377257825888,-0.09885469875824482
-1.5484872915204795,-1.4805918748371791,-0.06789541668330035
-1.5265442401241804,-1.480257754827322,-0.046286485296858526
-1.4910352692665698,-1.4386528795951627,-0.05238238967140707
-1.4695866523736578,-1.4211475088742496,-0.048439143499408255
-1.4368368366588422,-1.3802717149907615,-0.0565651216680807
-1.410420449049951,-1.3251053062885931,-0.08531514276135788
-1.3761196841737269,-1.3054363385892405,-0.07068334558448641
-1.3560390201049866,-1.3053136210623424,-0.05072539904264417
-1.3312764714613814,-1.2540677187940978,-0.07720875266728355
-1.2959263031087822,-1.2220192352949406,-0.0739070678138416
-1.2752441811503048,-1.2216926763734013,-0.053551504776903514
-1.2517916558232232,-1.2045571970482825,-0.0472344587749407
-1.2118550889276472,-1.1729068160227294,-0.03894827290491776
-1.1926018067909645,-1.1510882947054761,-0.04151351208548837
-1.1655303385407534,-1.1166154164426827,-0.04891492209807069
-1.151890826102634,-1.0826235241368407,-0.06926730196579323
-1.1325467846041162,-1.044783368156281,-0.08776341644783514
-1.1021224782607737,-1.0316377317063583,-0.07048474655441539
-1.074833899328035,-1.0237859451244058,-0.05104795420362929
-1.0610555628608358,-1.0069392772145904,-0.05411628564624538
-1.0385852019126594,-1.007127290279898,-0.03145791163276135
-1.0169742861915283,-0.9617019991334773,-0.055272287058050984
-0.9861200051672836,-0.9618713803728619,-0.02424862479442169
-0.9668574266261154,-0.9225979358168724,-0.04425949080924296
-0.9454928849448545,-0.913498939104441,-0.031993945840413485
-0.9241264183556753,-0.8824161051309038,-0.04171031322477148
-0.9114513534762128,-0.8361792769188141,-0.07527207655739865
-0.882908668313442,-0.8358941376366308,-0.04701453067681116
-0.859837482012358,-0.8215731285600114,-0.03826435345234658
-0.8334915853792225,-0.7969210303012185,-0.036570555078004
-0.8220103457080683,-0.7968911079398916,-0.025119237768176705
-0.8051238245494272,-0.7568155022538056,-0.04830832229562165
-0.788792486686989,-0.7335008862669471,-0.055291600420041886
-0.7670321717879472,-0.73324686174697,-0.03378531004097729
-0.7473481870483011,-0.7123512609573792,-0.034996926090921865
-0.725563276904833,-0.6875090356874194,-0.03805424121741363
-0.716414350954949,-0.667571782903135,-0.04884256805181397
-0.6966874822975407,-0.6675552361871054,-0.0291322461104353
-0.6711662958237038,-0.6279375545356602,-0.04322874128804355
-0.6429036079594779,-0.6278013913140612,-0.015102216645416666
-0.6254925904519796,-0.5844248253781593,-0.04106776507382026
-0.6018346225926778,-0.5843264869630674,-0.0175081356296104
-0.5813135859556131,-0.5383554799937226,-0.042958105961890536
-0.5535450418274858,-0.5383915346269903,-0.015153507200495464
-0.5421248930651914,-0.5195694712432707,-0.022555421821920718
-0.5330517590929973,-0.5052366017335598,-0.027815157359437515
-0.505406315975447,-0.4653285085994692,-0.040077807375977825
-0.4671868072606362,-0.4430511584998349,-0.02413564876080132
-0.44033108367376095,-0.4142146882166857,-0.026116395457075225
-0.40346759075285277,-0.39460204882333183,-0.008865541929520937
-0.39660555436593625,-0.3517379819929707,-0.04486757237296557
-0.38580247355726666,-0.32978935637665047,-0.05601311718061619
-0.3025070947696212,-0.29249192390739737,-0.01001517086222381
-0.28095570769262823,-0.2401756699850319,-0.040780037707596334
-0.23859025424137967,-0.1995862507432567,-0.03900400349812297
-0.21012687755000561,-0.18390509670201585,-0.026221780847989762
-0.16609195794727835,-0.18388375163420784,0.017791793686929486
-0.16400000541701357,-0.1484380431028115,-0.015561962314202066
-0.12097545907845339,-0.12753587329332308,0.006560414214869692
-0.096491474419404,-0.097795477010032,0.0013040025906279895
-0.06400837445232116,-0.08777154887041133,0.02376317441809017
-0.049463010985292655,-0.048810849102025405,-0.0006521618832672493
-0.04792556588166491,-0.038939369227254356,-0.008986196654410555
-0.021351480248087584,-0.02618064771754,0.004829167469452417
-0.004942057597023042,-0.020379370527914557,0.015437312930891515
-0.00122356124862949,0.0016567179989277554,-0.0028802792475572454
0.021205741535142236,0.004598353815294579,0.01660738771984766
0.020825384076645775,0.020952312471549425,-0.00012692839490364982
0.03061659632000216,0.035436670017112634,-0.004820073697110475
0.03554560224475317,0.04562916424424296,-0.010083561999489787
0.025726182601978398,0.04503070291224904,-0.01930452031027064
0.07142878492978341,0.05705969552343635,0.014369089406347062
0.0958700513649107,0.07369748539799993,0.022172565966910765
0.09547649808783851,0.10124558899426217,-0.005769090906423663
0.08668082092201043,0.10167669392216427,-0.014995873000153842
0.12559307780231987,0.09946361751731282,0.026129460285007053
0.14323272990009858,0.12675179164494635,0.016480938255152233
0.16150590781450358,0.12909611746651428,0.0324097903479893
0.16216279083055535,0.15209131718377994,0.010071473646775408
0.17219166577967004,0.16465460247224192,0.007537063307428121
0.17464307308926588,0.16451630270635806,0.010126770382907824
0.19517762481318326,0.172249890964619,0.022927733848564252
0.21680612435525348,0.191036876708684,0.025769247646569488
0.22772950045588825,0.19111352358279257,0.036615976873095674
0.23439289148310133,0.22080655907104854,0.013586332412052787
0.2351203047370356,0.2226649297291271,0.012455375007908498
0.25353758493258516,0.2439881110346109,0.009549473897974253
0.2662442053759857,0.25535318078613745,0.010891024589848253
0.2560561766078828,0.2576828482426209,-0.0016266716347380639
0.27293774986832053,0.2541495382684269,0.018788211599893634
0.2758241381466239,0.25408997063473554,0.021734167511888336
0.2802521687146823,0.25409269586411065,0.02615947285057163
0.2762543349654726,0.2528668091708107,0.023387525794661856
0.27418032449507446,0.2527830391461972,0.02139728534887725
0.2673166743355822,0.24844709859034622,0.018869575745235984
0.2630343561027969,0.24580765986546763,0.01722669623732928
0.24778556889203052,0.23308230878706465,0.014703260104965865
0.24466129990080873,0.22290695833702176,0.021754341563786972
0.24404604774455418,0.23004192518387453,0.01400412256067965
0.24839085717946596,0.22261025240624716,0.025780604773218807
0.2520472090516842,0.22199514581247332,0.03005206323921089
0.2559496485483774,0.24518660971008185,0.010763038838295519
0.2743192544907631,0.26248508426478234,0.011834170225980767
0.2949670370052104,0.2688162401811407,0.026150796824069678
0.3108945085639261,0.268875279656562,0.04201922890736409
0.3228847004694631,0.2953412509921528,0.0275434494773103
0.331861404073111,0.29724532526520925,0.03461607880790174
0.3465184261228363,0.34157835857114266,0.004940067551693628
0.36576104152863664,0.34167860944043266,0.024082432088203987
0.3903746119716161,0.3503152388913194,0.04005937308029672
0.40955764555091456,0.38490937297177974,0.024648272579134822
0.416961816832582,0.3850155367009472,0.03194628013163481
0.4116552025594596,0.420291740142327,-0.00863653758286742
0.41364397865414204,0.42051291338808056,-0.006868934733938514
0.44633116402905915,0.44805805833627826,-0.0017268943072191179
0.48400184678722913,0.46228161788607863,0.021720228901150496
0.49238624441854684,0.46232594279290296,0.03006030162564388
0.49439828887408255,0.47164979888701986,0.022748489987062692
0.5176257827622126,0.4900818962413084,0.027543886520904226
0.5382800576005573,0.4972833644803933,0.04099669312016402
0.5483743207333721,0.5256651148109319,0.02270920592244019
0.5664661282553476,0.5256392854515763,0.040826842803771246
0.576082141596006,0.5519311391146042,0.024151002481401784
0.5755486886390992,0.5670784485994037,0.008470240039695542
0.5764856431763288,0.5670697701850416,0.00941587299128721
0.5996123957303182,0.5872361189297671,0.01237627680055109
0.6213453462557117,0.6110683484790593,0.010276997776652363
0.6303625939456556,0.6111332022596567,0.01922939168599891
0.6401927576873716,0.6377267232175219,0.0024660344698497205
0.6411973772638,0.6377353353893269,0.0034620418744730763
0.6418228450602512,0.6365121352841535,0.005310709776097711
0.6625333688592814,0.6534789778523762,0.009054391006905194
0.6871488623353322,0.6522576800435881,0.03489118229174415
0.6936147243865478,0.6646461236614342,0.028968600725113647
0.6944003383854302,0.66462188119453,0.02977845719090022
0.6981757185633404,0.6758830318145035,0.022292686748836887
0.7114989614328613,0.6781879316141034,0.03331102981875789
0.7165996315391128,0.6894068444788798,0.02719278706023298
0.7210912265053196,0.6936106500070653,0.027480576498254305
0.7262027859595082,0.7007479975555675,0.025454788403940665
0.7265845845393009,0.7063419116342787,0.02024267290502213
0.7306900349569896,0.716173117348815,0.01451691760817464
0.7396061328728334,0.7188576419204203,0.020748490952413046
0.7505414187673793,0.7270025745342147,0.023538844233164657
0.7532050321740877,0.7326934314260535,0.020511600748034264
0.7545820099264526,0.7327588578606841,0.02182315206576857
0.7547852476423864,0.7437710950219188,0.011014152620467565
0.7730655155577151,0.7546484715062393,0.018417044051475817
0.7766098993360684,0.7697977443286546,0.006812155007413834
0.7976610435040775,0.7740339297963024,0.02362711370777515
0.8001041338694285,0.7941524794168889,0.005951654452539534
0.818056242955967,0.7942848645239782,0.023771378431988843
0.8304275753246265,0.8130339971166546,0.017393578207971938
0.839011691786267,0.81696326408783,0.022048427698436956
0.8511853920594332,0.8420248517132849,0.009160540346148327
0.8645209419816658,0.8422238664177938,0.02229707556387206
0.8812084495115959,0.8773870754797847,0.0038213740318112643
0.8918576612981881,0.884728330480298,0.007129330817890134
0.9070518822313162,0.9149440802533397,-0.007892198022023567
0.9301658401833258,0.9268101366506319,0.0033557035326938767
0.9427015092533054,0.9507790106993711,-0.008077501446065671
0.9646560311481847,0.9613633051923843,0.003292725955800324
0.9730236219769641,0.992376263995726,-0.019352642018761856
0.9850395024604434,0.9922110556878839,-0.0071715532274405636
0.9962718030456106,0.9957133313911526,0.0005584716544579926
1.0069187831768294,1.0172052199106523,-0.010286436733822901
1.01742541997884,1.0170784368710701,0.000346983107769816
1.02358132011717,1.0212584222205316,0.0023228978966383096
1.0253119312505021,1.0273146314432684,-0.0020027001927662713
1.0322812569705482,1.0423507010442907,-0.01006944407374255
1.046115076101058,1.0471404775178004,-0.0010254014167423442
1.0512151686052906,1.056047883197404,-0.00483271459211343
1.0627171766232115,1.076092071321063,-0.01337489469785158
1.0685303728869855,1.075960842868184,-0.007430469981198451
1.0783967594268153,1.0894701611305002,-0.01107340170368487
1.0840927979768091,1.0896103844550276,-0.005517586478218428
1.0939220326670385,1.1006201067481278,-0.006698074081089356
1.0974015658872882,1.1079069645909247,-0.010505398703636537
1.1057633318314306,1.1056340256893078,0.00012930614212280922
1.110563055384849,1.1159881543036596,-0.005425098918810711
1.1176853908727702,1.117407163887431,0.00027822698533919166
1.1241353096928304,1.1280914256602974,-0.003956115967467033
1.1308110965948175,1.1367391665824107,-0.00592806998759321
1.1350221243583654,1.145788676795048,-0.010766552436682675
1.1439709510914116,1.1551669620877516,-0.011196010996340044
1.1474234285989704,1.1552093440599815,-0.00778591546101115
1.156425614526832,1.1716463737234069,-0.015220759196574951
1.1607997882171146,1.1717020221818868,-0.01090223396477219
1.1671974091438013,1.174429596466444,-0.007232187322642636
1.169675634640541,1.184657155049614,-0.01498152040907308
1.1723855716068599,1.1847427759678812,-0.01235720436102139
1.1765784013656828,1.1914092488266521,-0.014830847460969299
1.185110476681362,1.2009274608335831,-0.015816984152221103
1.1914656035185707,1.202653865399354,-0.011188261880783257
1.1970512820878454,1.2084944011480323,-0.011443119060186913
1.1994789368207108,1.2208860654176275,-0.021407128596916625
1.2016962683353913,1.2192031741927865,-0.017506905857395116
1.204632384386754,1.2277040869144136,-0.023071702527659665
1.2134221708560755,1.2349927489474866,-0.021570578091411052
1.2196846618439896,1.2422903112351165,-0.02260564939112686
1.2283156910770692,1.2424322994425503,-0.01411660836548112
1.2336778436479547,1.25910477362243,-0.025426929974475154
1.2445900319736112,1.2651604215916832,-0.020570389618072005
1.249171228843873,1.2769385465264527,-0.027767317682579673
1.259164487428904,1.2834320622130981,-0.024267574784194057
1.265853817406011,1.2908828114660338,-0.02502899406002279
1.272874293242452,1.2896642972475743,-0.016790004005122316
1.2774056222688923,1.2975776601081517,-0.02017203783925936
1.2803848857197309,1.3009578991074096,-0.020573013387678696
1.2828347795172643,1.3015678147600456,-0.01873303524278125
1.2863862974851723,1.296018603091604,-0.009632305606431801
1.2874743449361956,1.2958579709134652,-0.008383625977269604
1.29051735957271,1.303686440095361,-0.013169080522650978
1.2917006741542196,1.3059314781560776,-0.014230804001857944
1.2940234656686336,1.303201986717211,-0.009178521048577526
1.2958501405503742,1.3089331078696054,-0.013082967319231198
1.2995251279244322,1.3090588889817234,-0.009533761057291201
1.303372492222287,1.3294084149624419,-0.026035922740154982
1.3083834569068604,1.3295970120374645,-0.021213555130604078
1.313851023578936,1.3386321607405036,-0.0247811371615676
